Time America/New_York UTC-04:00,Level (Stage) (ft),Flow Rate (ft3/s),Total Rain (in),Level (Stage) (ft),Discharge Volume (ft3),Flow Rate (ft3/s),Total Rain (in)
1/5/2020 2:15,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 2:30,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 2:45,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 3:00,2.6,0,30.07,2.61,0,0,1795.3
1/5/2020 3:15,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 3:30,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 3:45,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 4:00,2.6,0,30.07,2.61,0,0,1795.3
1/5/2020 4:15,2.6,0,30.07,2.61,0,0,1795.3
1/5/2020 4:30,2.6,0,30.07,2.61,0,0,1795.3
1/5/2020 4:45,2.59,0,30.07,2.62,0,0,1795.3
1/5/2020 5:00,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 5:15,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 5:30,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 5:45,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 6:00,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 6:15,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 6:30,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 6:45,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 7:00,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 7:15,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 7:30,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 7:45,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 8:00,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 8:15,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 8:30,2.6,0,30.07,2.61,0,0,1795.3
1/5/2020 8:45,2.6,0,30.07,2.61,0,0,1795.3
1/5/2020 9:00,2.6,0,30.07,2.61,0,0,1795.3
1/5/2020 9:15,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 9:30,2.6,0,30.07,2.61,0,0,1795.3
1/5/2020 9:45,2.6,0,30.07,2.61,0,0,1795.3
1/5/2020 10:00,2.6,0,30.07,2.61,0,0,1795.3
1/5/2020 10:15,2.6,0,30.07,2.61,0,0,1795.3
1/5/2020 10:30,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 10:45,2.6,0,30.07,2.61,0,0,1795.3
1/5/2020 11:00,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 11:15,2.6,0,30.07,2.61,0,0,1795.3
1/5/2020 11:30,2.6,0,30.07,2.61,0,0,1795.3
1/5/2020 11:45,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 12:00,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 12:15,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 12:30,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 12:45,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 13:00,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 13:15,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 13:30,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 13:45,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 14:00,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 14:15,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 14:30,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 14:45,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 15:00,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 15:15,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 15:30,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 15:45,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 16:00,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 16:15,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 16:30,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 16:45,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 17:00,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 17:15,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 17:30,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 17:45,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 18:00,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 18:15,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 18:30,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 18:45,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 19:00,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 19:15,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 19:30,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 19:45,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 20:00,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 20:15,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 20:30,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 20:45,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 21:00,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 21:15,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 21:30,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 21:45,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 22:00,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 22:15,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 22:30,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 22:45,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 23:00,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 23:15,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 23:30,2.59,0,30.07,2.61,0,0,1795.3
1/5/2020 23:45,2.59,0,30.07,2.61,0,0,1795.3
1/6/2020 0:00,2.59,0,30.07,2.61,0,0,1795.3
1/6/2020 0:15,2.59,0,30.07,2.61,0,0,1795.3
1/6/2020 0:30,2.59,0,30.07,2.61,0,0,1795.3
1/6/2020 0:45,2.59,0,30.07,2.61,0,0,1795.3
1/6/2020 1:00,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 1:15,2.59,0,30.07,2.61,0,0,1795.3
1/6/2020 1:30,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 1:45,2.59,0,30.07,2.61,0,0,1795.3
1/6/2020 2:00,2.59,0,30.07,2.61,0,0,1795.3
1/6/2020 2:15,2.59,0,30.07,2.61,0,0,1795.3
1/6/2020 2:30,2.59,0,30.07,2.61,0,0,1795.3
1/6/2020 2:45,2.59,0,30.07,2.61,0,0,1795.3
1/6/2020 3:00,2.59,0,30.07,2.61,0,0,1795.3
1/6/2020 3:15,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 3:30,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 3:45,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 4:00,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 4:15,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 4:30,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 4:45,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 5:00,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 5:15,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 5:30,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 5:45,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 6:00,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 6:15,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 6:30,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 6:45,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 7:00,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 7:15,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 7:30,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 7:45,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 8:00,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 8:15,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 8:30,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 8:45,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 9:00,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 9:15,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 9:30,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 9:45,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 10:00,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 10:15,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 10:30,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 10:45,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 11:00,2.6,0,30.07,2.61,0,0,1795.3
1/6/2020 11:15,2.59,0,30.07,2.61,0,0,1795.3
1/6/2020 11:30,2.59,0,30.07,2.61,0,0,1795.3
1/6/2020 11:45,2.59,0,30.07,2.61,0,0,1795.3
1/6/2020 12:00,2.59,0,30.07,2.61,0,0,1795.3
1/6/2020 12:15,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 12:30,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 12:45,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 13:00,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 13:15,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 13:30,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 13:45,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 14:00,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 14:15,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 14:30,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 14:45,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 15:00,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 15:15,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 15:30,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 15:45,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 16:00,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 16:15,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 16:30,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 16:45,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 17:00,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 17:15,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 17:30,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 17:45,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 18:00,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 18:15,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 18:30,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 18:45,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 19:00,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 19:15,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 19:30,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 19:45,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 20:00,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 20:15,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 20:30,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 20:45,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 21:00,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 21:15,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 21:30,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 21:45,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 22:00,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 22:15,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 22:30,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 22:45,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 23:00,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 23:15,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 23:30,2.59,0,30.07,2.6,0,0,1795.3
1/6/2020 23:45,2.59,0,30.07,2.6,0,0,1795.3
1/7/2020 0:00,2.6,0,30.07,2.6,0,0,1795.3
1/7/2020 0:15,2.6,0,30.07,2.6,0,0,1795.3
1/7/2020 0:30,2.59,0,30.07,2.6,0,0,1795.3
1/7/2020 0:45,2.59,0,30.07,2.61,0,0,1795.3
1/7/2020 1:00,2.59,0,30.07,2.6,0,0,1795.3
1/7/2020 1:15,2.59,0,30.07,2.6,0,0,1795.3
1/7/2020 1:30,2.59,0,30.07,2.6,0,0,1795.3
1/7/2020 1:45,2.59,0,30.07,2.6,0,0,1795.3
1/7/2020 2:00,2.59,0,30.07,2.6,0,0,1795.3
1/7/2020 2:15,2.59,0,30.07,2.6,0,0,1795.3
1/7/2020 2:30,2.59,0,30.07,2.6,0,0,1795.3
1/7/2020 2:45,2.59,0,30.07,2.6,0,0,1795.3
1/7/2020 3:00,2.6,0,30.07,2.6,0,0,1795.3
1/7/2020 3:15,2.6,0,30.07,2.6,0,0,1795.3
1/7/2020 3:30,2.6,0,30.07,2.6,0,0,1795.3
1/7/2020 3:45,2.6,0,30.07,2.6,0,0,1795.3
1/7/2020 4:00,2.6,0,30.07,2.6,0,0,1795.3
1/7/2020 4:15,2.6,0,30.07,2.6,0,0,1795.3
1/7/2020 4:30,2.6,0,30.07,2.6,0,0,1795.3
1/7/2020 4:45,2.6,0,30.07,2.6,0,0,1795.3
1/7/2020 5:00,2.6,0,30.07,2.6,0,0,1795.3
1/7/2020 5:15,2.6,0,30.07,2.6,0,0,1795.3
1/7/2020 5:30,2.59,0,30.07,2.6,0,0,1795.3
1/7/2020 5:45,2.6,0,30.07,2.6,0,0,1795.3
1/7/2020 6:00,2.6,0,30.07,2.6,0,0,1795.3
1/7/2020 6:15,2.6,0,30.07,2.6,0,0,1795.3
1/7/2020 6:30,2.6,0,30.07,2.6,0,0,1795.3
1/7/2020 6:45,2.59,0,30.07,2.6,0,0,1795.3
1/7/2020 7:00,2.59,0,30.07,2.6,0,0,1795.3
1/7/2020 7:15,2.59,0,30.07,2.6,0,0,1795.3
1/7/2020 7:30,2.59,0,30.07,2.6,0,0,1795.3
1/7/2020 7:45,2.59,0,30.07,2.6,0,0,1795.3
1/7/2020 8:00,2.59,0,30.07,2.6,0,0,1795.3
1/7/2020 8:15,2.59,0,30.07,2.6,0,0,1795.3
1/7/2020 8:30,2.59,0,30.07,2.6,0,0,1795.3
1/7/2020 8:45,2.59,0,30.07,2.6,0,0,1795.3
1/7/2020 9:00,,,30.07,2.6,0,0,1795.3
1/7/2020 9:15,,,30.07,2.6,0,0,1795.3
1/7/2020 9:30,2.57,0,30.07,2.6,0,0,1795.3
1/7/2020 9:45,2.57,0,30.07,2.6,0,0,1795.3
1/7/2020 10:00,2.57,32.1,30.07,2.6,0,0,1795.3
1/7/2020 10:15,2.57,0,30.07,2.6,0,0,1795.3
1/7/2020 10:30,2.57,0,30.07,2.6,0,0,1795.3
1/7/2020 10:45,2.57,-51.9,30.07,2.6,0,0,1795.3
1/7/2020 11:00,2.57,31.4,30.07,2.6,0,0,1795.3
1/7/2020 11:15,2.57,0,30.07,2.6,0,0,1795.3
1/7/2020 11:30,2.57,0,30.07,2.6,0,0,1795.3
1/7/2020 11:45,2.57,0,30.07,2.6,0,0,1795.3
1/7/2020 12:00,2.57,65.9,30.07,2.6,0,0,1795.3
1/7/2020 12:15,2.57,0,30.07,2.6,0,0,1795.3
1/7/2020 12:30,2.57,0,30.07,2.6,0,0,1795.3
1/7/2020 12:45,2.57,0,30.07,2.6,0,0,1795.3
1/7/2020 13:00,2.57,0,30.07,2.6,0,0,1795.3
1/7/2020 13:15,2.57,35.8,30.07,2.6,0,0,1795.3
1/7/2020 13:30,2.57,0,30.07,2.6,0,0,1795.3
1/7/2020 13:45,2.57,46,30.07,2.6,0,0,1795.3
1/7/2020 14:00,2.56,-35.8,30.07,2.6,0,0,1795.3
1/7/2020 14:15,2.56,0,30.07,2.6,0,0,1795.3
1/7/2020 14:30,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 14:45,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 15:00,2.56,-41.2,30.07,2.59,0,0,1795.3
1/7/2020 15:15,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 15:30,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 15:45,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 16:00,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 16:15,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 16:30,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 16:45,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 17:00,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 17:15,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 17:30,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 17:45,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 18:00,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 18:15,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 18:30,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 18:45,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 19:00,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 19:15,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 19:30,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 19:45,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 20:00,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 20:15,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 20:30,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 20:45,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 21:00,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 21:15,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 21:30,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 21:45,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 22:00,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 22:15,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 22:30,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 22:45,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 23:00,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 23:15,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 23:30,2.56,0,30.07,2.59,0,0,1795.3
1/7/2020 23:45,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 0:00,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 0:15,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 0:30,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 0:45,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 1:00,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 1:15,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 1:30,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 1:45,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 2:00,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 2:15,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 2:30,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 2:45,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 3:00,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 3:15,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 3:30,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 3:45,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 4:00,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 4:15,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 4:30,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 4:45,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 5:00,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 5:15,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 5:30,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 5:45,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 6:00,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 6:15,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 6:30,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 6:45,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 7:00,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 7:15,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 7:30,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 7:45,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 8:00,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 8:15,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 8:30,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 8:45,2.56,0,30.07,2.59,0,0,1795.3
1/8/2020 9:00,2.56,0,30.07,2.58,0,0,1795.3
1/8/2020 9:15,2.56,0,30.07,2.58,0,0,1795.3
1/8/2020 9:30,2.56,0,30.07,2.58,0,0,1795.3
1/8/2020 9:45,2.56,0,30.07,2.58,0,0,1795.3
1/8/2020 10:00,2.56,0,30.07,2.58,0,0,1795.3
1/8/2020 10:15,2.56,0,30.07,2.58,0,0,1795.3
1/8/2020 10:30,2.56,0,30.07,2.58,0,0,1795.3
1/8/2020 10:45,2.55,0,30.07,2.58,0,0,1795.3
1/8/2020 11:00,2.55,0,30.07,2.58,0,0,1795.3
1/8/2020 11:15,2.55,0,30.07,2.58,0,0,1795.3
1/8/2020 11:30,2.55,0,30.07,2.58,0,0,1795.3
1/8/2020 11:45,2.55,0,30.07,2.58,0,0,1795.3
1/8/2020 12:00,2.55,0,30.07,2.57,0,0,1795.3
1/8/2020 12:15,2.55,0,30.07,2.57,0,0,1795.3
1/8/2020 12:30,2.55,0,30.07,2.57,0,0,1795.3
1/8/2020 12:45,2.55,0,30.07,2.57,0,0,1795.3
1/8/2020 13:00,2.55,0,30.07,2.57,0,0,1795.3
1/8/2020 13:15,2.55,0,30.07,2.57,0,0,1795.3
1/8/2020 13:30,2.55,0,30.07,2.57,0,0,1795.3
1/8/2020 13:45,2.55,0,30.07,2.57,0,0,1795.3
1/8/2020 14:00,2.55,0,30.07,2.57,0,0,1795.3
1/8/2020 14:15,2.54,0,30.07,2.57,0,0,1795.3
1/8/2020 14:30,2.54,0,30.07,2.57,0,0,1795.3
1/8/2020 14:45,2.54,0,30.07,2.57,0,0,1795.3
1/8/2020 15:00,2.54,0,30.07,2.57,0,0,1795.3
1/8/2020 15:15,2.54,0,30.07,2.57,0,0,1795.3
1/8/2020 15:30,2.54,0,30.07,2.57,0,0,1795.3
1/8/2020 15:45,2.54,0,30.07,2.57,0,0,1795.3
1/8/2020 16:00,2.54,0,30.07,2.57,0,0,1795.3
1/8/2020 16:15,2.54,0,30.07,2.57,0,0,1795.3
1/8/2020 16:30,2.54,0,30.07,2.57,0,0,1795.3
1/8/2020 16:45,2.54,0,30.07,2.57,0,0,1795.3
1/8/2020 17:00,2.54,0,30.07,2.57,0,0,1795.3
1/8/2020 17:15,2.54,0,30.07,2.57,0,0,1795.3
1/8/2020 17:30,2.54,0,30.07,2.57,0,0,1795.3
1/8/2020 17:45,2.54,0,30.07,2.57,0,0,1795.3
1/8/2020 18:00,2.54,0,30.07,2.57,0,0,1795.3
1/8/2020 18:15,2.54,0,30.07,2.57,0,0,1795.3
1/8/2020 18:30,2.54,0,30.07,2.57,0,0,1795.3
1/8/2020 18:45,2.54,0,30.07,2.57,0,0,1795.3
1/8/2020 19:00,2.54,0,30.07,2.57,0,0,1795.3
1/8/2020 19:15,2.54,0,30.07,2.57,0,0,1795.3
1/8/2020 19:30,2.54,0,30.07,2.57,0,0,1795.3
1/8/2020 19:45,2.54,0,30.07,2.57,0,0,1795.3
1/8/2020 20:00,2.54,0,30.07,2.57,0,0,1795.3
1/8/2020 20:15,2.54,0,30.07,2.56,0,0,1795.3
1/8/2020 20:30,2.54,0,30.07,2.56,0,0,1795.3
1/8/2020 20:45,2.54,0,30.07,2.56,0,0,1795.3
1/8/2020 21:00,2.54,0,30.07,2.56,0,0,1795.3
1/8/2020 21:15,2.54,0,30.07,2.56,0,0,1795.3
1/8/2020 21:30,2.54,0,30.07,2.56,0,0,1795.3
1/8/2020 21:45,2.54,0,30.07,2.56,0,0,1795.3
1/8/2020 22:00,2.54,0,30.07,2.56,0,0,1795.3
1/8/2020 22:15,2.54,0,30.07,2.56,0,0,1795.3
1/8/2020 22:30,2.54,0,30.07,2.56,0,0,1795.3
1/8/2020 22:45,2.54,0,30.07,2.56,0,0,1795.3
1/8/2020 23:00,2.54,0,30.07,2.56,0,0,1795.3
1/8/2020 23:15,2.54,0,30.07,2.56,0,0,1795.3
1/8/2020 23:30,2.54,0,30.07,2.56,0,0,1795.3
1/8/2020 23:45,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 0:00,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 0:15,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 0:30,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 0:45,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 1:00,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 1:15,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 1:30,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 1:45,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 2:00,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 2:15,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 2:30,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 2:45,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 3:00,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 3:15,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 3:30,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 3:45,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 4:00,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 4:15,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 4:30,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 4:45,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 5:00,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 5:15,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 5:30,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 5:45,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 6:00,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 6:15,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 6:30,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 6:45,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 7:00,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 7:15,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 7:30,2.54,0,30.07,2.56,0,0,1795.3
1/9/2020 7:45,2.53,0,30.07,2.56,0,0,1795.3
1/9/2020 8:00,2.53,0,30.07,2.56,0,0,1795.3
